_id	parent_id	title	title_kana	subtitle	subtitle_kana	isbn	author	author_kana	publisher	size	series	series_kana	sales_date	price	url	aff_url	bdate	sd_conv	inmode	c_dtm	memo
674	91	転生ごときで逃げられるとでも、兄さん？（1）	テンセイゴトキデニゲラレルトデモ、ニイサン？			9784040645438	紙城　境介/木鈴　カケル	カミシロ　キョウスケ/キリン　カケル	KADOKAWA	文庫	MF文庫J	エムエフブンコジェイ	2020年03月25日頃	704	https://books.rakuten.co.jp/rb/16217979/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16217979%2F				2020/11/14 01:35:48	
675	51	理系が恋に落ちたので証明してみた。（9）	リケイガコイニオチタノデショウメイシテミタ　キュウ			9784866751221	山本アリフレッド	ヤマモトアリフレッド	フレックスコミックス	コミック	メテオCOMICS	メテオコミックス	2020年10月22日	627	https://books.rakuten.co.jp/rb/16412191/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16412191%2F				2020/11/14 01:38:32	
676	19	WORKING!! 15th15周年で大感謝・全員大集合スペシャル!!!　WEB版WORKING!!もあるよ				9784757567863	高津カリノ		スクウェア・エニックス	コミック	YGC		2020年08月25日頃	750	https://books.rakuten.co.jp/rb/16391046/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16391046%2F				2020/11/14 01:38:39	
677	68	やはり俺の青春ラブコメはまちがっている。（8)	ヤハリオレノセイシュンラブコメハマチガッテイル			9784094514513	渡 航/ぽんかん8	ワタリ ワタル/ポンカン	小学館	文庫	ガガガ文庫		2013年11月19日頃	691	https://books.rakuten.co.jp/rb/12557313/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F12557313%2F				2020/11/14 01:39:27	
678	162	比羅坂日菜子がエロかわいいことを俺だけが知っている。(3)	ヒラサカヒナコガエロカワイイコトヲオレダケガシッテイルサン			9784049134841	紺矢　ユキオ	コンヤ　ユキオ	KADOKAWA	コミック	電撃コミックスNEXT	デンゲキコミックスネクスト	2020年10月26日	737	https://books.rakuten.co.jp/rb/16448887/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16448887%2F				2020/11/16 02:01:38	
679	93	会社員とJK、お隣さん歴1年目。	カイシャイントジェーケー、オトナリサンレキイチネンメ。			9784041107904	ナナシまる/塩かずのこ	ナナシマル/シオカズノコ	KADOKAWA	文庫	角川スニーカー文庫	カドカワスニーカーブンコ	2020年09月30日	704	https://books.rakuten.co.jp/rb/16444962/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16444962%2F				2020/11/16 02:02:01	
680	167	友達の妹が俺にだけウザい6 小冊子付き特装版	トモダチノイモウトガオレニダケウザイロクショウサッシツキトクソウバン			9784815607807	三河ごーすと/トマリ	ミカワゴースト/トマリ	SBクリエイティブ	文庫	GA文庫	ジーエーブンコ	2020年12月11日頃	1089	https://books.rakuten.co.jp/rb/16390201/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16390201%2F				2020/12/16 00:40:39	
681	43	涼宮ハルヒの直観（12）	スズミヤハルヒノチョッカン			9784041107928	谷川　流/いとう　のいぢ	タニガワ　ナガル/イトウ　ノイヂ	KADOKAWA	文庫	角川スニーカー文庫	カドカワスニーカーブンコ	2020年11月25日	792	https://books.rakuten.co.jp/rb/16441497/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16441497%2F				2020/12/16 00:40:47	
682	50	ハイスクール・フリート　あらいばるっ	ハイスクールフリートアライバルッ			9784040659411	姫ノ木あく/桝石きのと	ヒメノギアク/マスイシキノト	KADOKAWA	文庫	MF文庫J	エムエフブンコジェイ	2020年11月25日	682	https://books.rakuten.co.jp/rb/16445036/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16445036%2F				2020/12/16 00:40:51	
683	68	やはり俺の青春ラブコメはまちがっている。10	ヤハリオレノセイシュンラブコメハマチガッテイル			9784094515237	渡 航/ぽんかん8	ワタリ ワタル/ポンカン	小学館	文庫	ガガガ文庫		2014年11月18日頃	693	https://books.rakuten.co.jp/rb/12967055/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F12967055%2F				2020/12/16 00:41:00	
684	68	やはり俺の青春ラブコメはまちがっている。（9)	ヤハリオレノセイシュンラブコメハマチガッテイル			9784094514827	渡 航/ぽんかん8	ワタリ ワタル/ポンカン	小学館	文庫	ガガガ文庫		2014年04月	774	https://books.rakuten.co.jp/rb/12702991/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F12702991%2F				2020/12/16 00:41:04	
685	118	満月珈琲店の星詠み	マンゲツコーヒーテンノホシヨミ			9784167914004	望月 麻衣/桜田 千尋	モチヅキ マイ/サクラダ チヒロ	文藝春秋	文庫	文春文庫	ブンシュンブンコ	2020年07月08日	737	https://books.rakuten.co.jp/rb/16091030/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16091030%2F				2020/12/16 00:41:08	
686	128	夜行	ヤコウ			9784094067033	森見 登美彦	モリミ トミヒコ	小学館	文庫			2019年10月04日	671	https://books.rakuten.co.jp/rb/16031782/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16031782%2F				2020/12/16 00:41:12	
687	175	体育館の殺人	タイイクカン ノ サツジン			9784488443115	青崎有吾	アオサキ,ユウゴ	東京創元社	文庫	創元推理文庫	ソウゲン スイリ ブンコ	2015年03月	858	https://books.rakuten.co.jp/rb/13121457/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13121457%2F				2020/12/16 00:41:17	
688	144	青春ブタ野郎はナイチンゲールの夢を見ない（11）	セイシュンブタヤロウハナイチンゲールノユメヲミナイ			9784049129021	鴨志田　一/溝口　ケージ	カモシダ　ハジメ/ミゾグチ　ケージ	KADOKAWA	文庫	電撃文庫	デンゲキブンコ	2020年12月10日	715	https://books.rakuten.co.jp/rb/16520258/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16520258%2F				2020/12/16 00:41:22	
689	128	新釈　走れメロス　他四篇（1）	シンシャク　ハシレメロス　ホカヨンペン			9784041033692	森見　登美彦	モリミ　トミヒコ	KADOKAWA	文庫	角川文庫	カドカワブンコ	2015年08月25日頃	572	https://books.rakuten.co.jp/rb/13312179/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13312179%2F				2020/12/16 00:41:26	
690	175	水族館の殺人	スイゾクカンノサツジン			9784488443122	青崎有吾	アオサキユウゴ	東京創元社	文庫	創元推理文庫	ソウゲンスイリブンコ	2016年07月28日頃	968	https://books.rakuten.co.jp/rb/14265045/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14265045%2F				2020/12/16 00:41:33	
691	65	はいふり　7	ハイフリ　7			9784040649641	阿部　かなり/AAS	アベ　カナリ/エーエーエス	KADOKAWA	コミック	MFコミックス アライブシリーズ	エムエフコミックスアライブシリーズ	2020年11月21日	671	https://books.rakuten.co.jp/rb/16480683/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16480683%2F				2020/12/16 00:41:57	
692	20	俺んちのメイドさん　7	オレンチノメイドサン　7			9784046800374	大原　ロロン	オオハラ　ロロン	KADOKAWA	コミック	MFC キューンシリーズ	エムエフシーキューンシリーズ	2020年11月27日	704	https://books.rakuten.co.jp/rb/16480625/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16480625%2F				2020/12/16 00:42:07	
693	99	また来てね　シタミさん（1）	マタキテネ シタミサン1			9784065213940	青木 潤太朗/隆原 ヒロタ	アオキ ジュンタロウ/タカハラ ヒロタ	講談社	コミック	講談社コミックス	コウダンシャコミックスKC	2020年11月09日	495	https://books.rakuten.co.jp/rb/16484380/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16484380%2F				2020/12/16 00:42:37	
694	146	ソウナンですか？（7）	ソウナンデスカ?7			9784065210024	さがら 梨々/岡本 健太郎	サガラ リリ/オカモト ケンタロウ	講談社	コミック	ヤンマガKCスペシャル	ヤンマガKCスペシャルヤングマガジンコミックス	2020年10月06日	693	https://books.rakuten.co.jp/rb/16448804/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16448804%2F				2020/12/16 00:43:01	
695	163	焼いてるふたり（3）	ヤイテルフタリ3			9784065234877	ハナツカ シオリ	ハナツカ シオリ	講談社	コミック	モーニング　KC	モーニングKCコミックス	2021年06月23日	715	https://books.rakuten.co.jp/rb/16754758/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16754758%2F				2021/09/19 10:13:33	
696	163	となりの関くん じゅにあ　1	トナリノセキクン ジュニア　1			9784046804815	森繁拓真	モリシゲタクマ	KADOKAWA	コミック	MFコミックス フラッパーシリーズ	エムエフコミックスフラッパーシリーズ	2021年06月23日	704	https://books.rakuten.co.jp/rb/16728021/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16728021%2F				2021/09/19 10:13:42	
697	65	はいふり　8	ハイフリ　8			9784046804082	阿部　かなり/AAS	アベ　カナリ/エーエーエス	KADOKAWA	コミック	MFコミックス アライブシリーズ	エムエフコミックスアライブシリーズ	2021年05月21日	671	https://books.rakuten.co.jp/rb/16694509/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16694509%2F				2021/09/19 10:13:48	
698	181	セックス＆ダンジョン!! 　4	セックス＆ダンジョン!! 　4			9784046804754	佐原　玄清/ミンカンスキー	サハラ　ゲンセイ/ミンカンスキー	KADOKAWA	コミック	ヴァンプコミックス	ヴァンプコミックス	2021年06月05日	715	https://books.rakuten.co.jp/rb/16728116/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16728116%2F				2021/09/19 10:13:54	
699	51	理系が恋に落ちたので証明してみた。（10）	リケイガコイニオチタノデショウメイシテミタ			9784866751566	山本アリフレッド	ヤマモトアリフレッド	フレックスコミックス	コミック	メテオCOMICS	メテオコミックス	2021年07月12日	660	https://books.rakuten.co.jp/rb/16721308/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16721308%2F				2021/09/19 10:14:02	
700	163	本好きの下剋上〜司書になるためには手段を選んでいられません〜第四部「貴族院の図書館を救いたい！2」	ホンズキノゲコクジョウダイヨンブキゾクインノトシ			9784866992495	勝木光	カツキヒカル	TOブックス	コミック			2021年07月15日	660	https://books.rakuten.co.jp/rb/16743418/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16743418%2F				2021/09/19 10:14:11	
701	163	本好きの下剋上　第三部「領地に本を広げよう！4」	ホンズキノゲコクジョウシショニナルタメニハシュダンヲ			9784866992204	波野涼	ナミノリョウ	TOブックス	コミック			2021年05月15日	660	https://books.rakuten.co.jp/rb/16676206/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16676206%2F				2021/09/19 10:14:17	
702	163	本好きの下剋上　第二部 「本のためなら巫女になる！ 第5巻」	ホンズキノゲコクジョウダイニブホンノタメナラミコニ			9784866992037	鈴華	スズカ	TOブックス	コミック			2021年04月15日	660	https://books.rakuten.co.jp/rb/16655979/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16655979%2F				2021/09/19 10:14:21	
703	163	AV男優はじめました 3	エーブイダンユウハジメマシタ03			9784107724014	蛙野 エレファンテ	カエルノ エレファンテ	新潮社	コミック	バンチコミックス	バンチコミックス	2021年07月08日	682	https://books.rakuten.co.jp/rb/16762853/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16762853%2F				2021/09/19 10:14:27	
704	163	LoveR　1	ラヴアール　1			9784049124248	カズヲ　ダイスケ/箕星　太朗	カズヲ　ダイスケ/ミノボシ　タロウ	KADOKAWA	コミック	電撃コミックスNEXT	デンゲキコミックスネクスト	2019年03月27日	748	https://books.rakuten.co.jp/rb/15811432/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15811432%2F				2021/09/19 10:14:32	
705	163	LoveR　2	ラヴアール　2			9784049129809	カズヲ　ダイスケ/箕星　太朗	カズヲ　ダイスケ/ミノボシ　タロウ	KADOKAWA	コミック	電撃コミックスNEXT	デンゲキコミックスネクスト	2020年03月27日	748	https://books.rakuten.co.jp/rb/16220934/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16220934%2F				2021/09/19 10:14:37	
706	163	ラジエーションハウス 11	ラジエーションハウス			9784088920429	モリ タイシ/横幕 智裕	モリ タイシ/ヨコマク トモヒロ	集英社	コミック	ヤングジャンプコミックス		2021年09月17日	660	https://books.rakuten.co.jp/rb/16827670/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16827670%2F				2021/09/19 10:14:41	
707	2	この美術部には問題がある！14	コノビジュツブニハモンダイガアル！14			9784049138955	いみぎむる	イミギムル	KADOKAWA	コミック	電撃コミックスNEXT	デンゲキコミックスネクスト	2021年08月27日	737	https://books.rakuten.co.jp/rb/16802413/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16802413%2F				2021/09/19 10:14:45	
708	181	セックス＆ダンジョン!! 　5	セックス＆ダンジョン!! 　5			9784046807458	佐原　玄清/ミンカンスキー	サハラ　ゲンセイ/ミンカンスキー	KADOKAWA	コミック	ヴァンプコミックス	ヴァンプコミックス	2021年09月06日	715	https://books.rakuten.co.jp/rb/16815371/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16815371%2F				2021/09/19 10:14:51	
709	163	月曜日のたわわ（2）	ゲツヨウビノタワワ2			9784065243473	比村 奇石	ヒムラ キセキ	講談社	コミック	ヤンマガKCスペシャル	ヤンマガKCスペシャルヤングマガジンコミックス	2021年08月02日	693	https://books.rakuten.co.jp/rb/16785080/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16785080%2F				2021/09/19 10:15:11	
710	163	恥じらう君が見たいんだ（1）	ハジラウキミガミタインダ1			9784065236918	甜米 らくれ	ウマゴメ ラクレ	講談社	コミック	ヤンマガKCスペシャル	ヤンマガKCスペシャルヤングマガジンコミックス	2021年07月19日	726	https://books.rakuten.co.jp/rb/16670113/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16670113%2F				2021/09/19 10:15:32	
711	163	お嬢様の僕（9）	オジョウサマノシモベ9			9784065234907	田口 ホシノ	タグチ ホシノ	講談社	コミック	シリウスKC	シリウスケーシーKCコミック	2021年06月09日	715	https://books.rakuten.co.jp/rb/16737124/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16737124%2F				2021/09/19 10:16:54	
712	163	お嬢様の僕（10）	オジョウサマノシモベ10			9784065258668	田口 ホシノ	タグチ ホシノ	講談社	コミック	シリウスKC	シリウスケーシーKCコミック	2022年01月07日	715	https://books.rakuten.co.jp/rb/16983599/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16983599%2F				2022/02/07 15:25:19	
713	163	神酒クリニックで乾杯を（1）	ミキクリニックデカンパイヲ			9784041035696	知念　実希人	チネン　ミキト	KADOKAWA	文庫	角川文庫	カドカワブンコ	2015年10月24日頃	660	https://books.rakuten.co.jp/rb/13406390/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13406390%2F				2022/02/19 16:23:55	
714	163	神酒クリニックで乾杯を 淡雪の記憶（2）	ミキクリニックデカンパイヲ アワユキノキオク			9784041035702	知念　実希人	チネン　ミキト	KADOKAWA	文庫	角川文庫	カドカワブンコ	2016年04月23日頃	748	https://books.rakuten.co.jp/rb/13868900/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13868900%2F				2022/02/19 16:23:57	
715	163	あの日、君は何をした	アノヒキミハナニヲシタ			9784094067910	まさき としか	マサキ トシカ	小学館	文庫			2020年07月07日	792	https://books.rakuten.co.jp/rb/16332311/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16332311%2F				2022/02/19 16:24:08	
716	163	塩対応の佐藤さんが俺にだけ甘い＠comic（2）	シオタイオウノサトウサンガオレニダケアマイアットコミック			9784098504589	猿渡 かざみ/Aちき	サワタリ カザミ/アチキ	小学館	コミック	裏少年サンデーコミックス		2021年02月19日頃	650	https://books.rakuten.co.jp/rb/16594474/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16594474%2F				2022/02/20 12:11:36	
717	163	塩対応の佐藤さんが俺にだけ甘い＠comic（3）	シオタイオウノサトウサンガオレニダケアマイアットコミック			9784098506736	猿渡 かざみ/Aちき	サワタリ カザミ/アチキ	小学館	コミック	裏少年サンデーコミックス		2021年08月18日	650	https://books.rakuten.co.jp/rb/16794068/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16794068%2F				2022/02/20 12:11:38	
719	65	はいふり　9	ハイフリ　9			9784046810274	阿部　かなり/AAS	アベ　カナリ/エーエーエス	KADOKAWA	コミック	MFコミックス アライブシリーズ	エムエフコミックスアライブシリーズ	2022年01月21日	671	https://books.rakuten.co.jp/rb/16985930/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16985930%2F				2022/02/20 12:11:51	
720	163	ゆるキャン△（1）	ユルキャン			9784832246355	あfろ	アフロ	芳文社	コミック	まんがタイムKRコミックス	マンガ タイム ケイアール コミックス	2015年11月12日頃	649	https://books.rakuten.co.jp/rb/13390224/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13390224%2F				2022/02/20 12:15:27	
721	51	理系が恋に落ちたので証明してみた。（11）	リケイガコイニオチタノデショウメイシテミタ　ジュウイチ			9784866751887	山本アリフレッド	ヤマモトアリフレッド	フレックスコミックス	コミック	メテオCOMICS	メテオコミックス	2022年01月12日	693	https://books.rakuten.co.jp/rb/16936136/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16936136%2F				2022/02/20 12:18:11	
722	178	スローループ　1	スローループ　イチ			9784832270763	うちのまいこ	ウチノマイコ	芳文社	コミック	まんがタイムKRコミックス　フォワードシリーズ	マンガタイムケーアールコミックス　フォワードシリーズ	2019年03月12日	649	https://books.rakuten.co.jp/rb/15781483/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15781483%2F				2022/02/20 12:20:10	
723	178	スローループ　2	スローループ　ニ			9784832271258	うちのまいこ	ウチノマイコ	芳文社	コミック	まんがタイムKRコミックス　フォワードシリーズ	マンガタイムケーアールコミックス　フォワードシリーズ	2019年10月11日	693	https://books.rakuten.co.jp/rb/16014287/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16014287%2F				2022/02/20 12:23:39	
724	178	スローループ　3	スローループ　サン			9784832271975	うちのまいこ	ウチノマイコ	芳文社	コミック	まんがタイムKRコミックス　フォワードシリーズ	マンガタイムケーアールコミックス　フォワードシリーズ	2020年06月12日	693	https://books.rakuten.co.jp/rb/16290245/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16290245%2F				2022/02/20 12:27:23	
725	178	スローループ　4	スローループ　ヨン			9784832272415	うちのまいこ	ウチノマイコ	芳文社	コミック	まんがタイムKRコミックス　フォワードシリーズ	マンガタイムケーアールコミックス　フォワードシリーズ	2021年01月12日	693	https://books.rakuten.co.jp/rb/16517366/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16517366%2F				2022/02/20 12:31:09	
726	178	スローループ　5	スローループ　ゴ			9784832273290	うちのまいこ	ウチノマイコ	芳文社	コミック	まんがタイムKRコミックス　フォワードコミックス	マンガタイムケーアールコミックス　フォワードコミックス	2021年12月10日	693	https://books.rakuten.co.jp/rb/16910322/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16910322%2F				2022/02/20 12:35:43	
727	163	ダンベル何キロ持てる？（1)	ダンベルナンキロモテル			9784091274663	サンドロビッチ・ヤバ子/MAAM	サンドロビッチヤバコ/MAAM	小学館	コミック	裏少年サンデーコミックス		2016年12月19日頃	607	https://books.rakuten.co.jp/rb/14545353/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14545353%2F			古本	2022/03/25 00:24:14	
728	163	不器用な先輩。（1）	ブキヨウナ センパイ			9784757565432	工藤マコト	クドウ,マコト	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2020年03月25日頃	660	https://books.rakuten.co.jp/rb/16218275/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16218275%2F			古本	2022/03/25 00:24:26	
729	163	ねぇねぇ。あのね、（1）	ネェネェ。アノネ、1			9784048932387	柚木　涼太	ユズキ　リョウタ	KADOKAWA	コミック	電撃コミックスNEXT	デンゲキコミックスネクスト	2017年08月26日	627	https://books.rakuten.co.jp/rb/15046378/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15046378%2F			古本	2022/03/25 00:24:30	
730	163	それともタイムリープにする？ 1	ソレトモタイムリープニスル？ 1			9784040741673	緋原　俊介	ヒバル　シュンスケ	KADOKAWA	コミック	ドラゴンコミックスエイジ	ドラゴンコミックスエイジ	2021年07月09日	726	https://books.rakuten.co.jp/rb/16750509/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16750509%2F			古本	2022/03/25 00:24:32	
731	163	リュエル　アリバイ崩し承ります	リュエルアリバイクズシウケタマワリマス			9784408415536	大山　誠一郎/sanorin	オオヤマセイイチロウ/サノリン	実業之日本社	コミック	リュエルコミックス	リュエルコミックス	2020年02月21日	748	https://books.rakuten.co.jp/rb/16176287/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F16176287%2F			古本	2022/03/25 00:24:37	
732	163	未熟なふたりでございますが（1）	ミジュクナフタリデゴザイマスガ1			9784065122747	カワハラ 恋	カワハラ レン	講談社	コミック	モーニング　KC	モーニングKCコミックス	2018年08月08日	715	https://books.rakuten.co.jp/rb/15548022/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15548022%2F			古本	2022/03/25 00:25:18	
